Store,Dept,Date,Weekly_Sales,IsHoliday
1,33,2011-12-30,4914.09,TRUE
1,33,2012-01-06,3959.05,FALSE
1,33,2012-01-13,2930.02,FALSE
1,33,2012-01-20,2511.83,FALSE
1,33,2012-01-27,2350.29,FALSE
1,33,2012-02-03,4894.83,FALSE
1,33,2012-02-10,6395.77,TRUE
1,33,2012-02-17,6300.81,FALSE
1,33,2012-02-24,5426.03,FALSE
1,33,2012-03-02,5909.09,FALSE
1,33,2012-03-09,5546.97,FALSE
1,33,2012-03-16,5669.24,FALSE
1,33,2012-03-23,4397.45,FALSE
1,33,2012-03-30,4801.62,FALSE
1,33,2012-04-06,6401.92,FALSE
1,33,2012-04-13,5070.49,FALSE
1,33,2012-04-20,4748.34,FALSE
1,33,2012-04-27,3710.58,FALSE
1,33,2012-05-04,4742.62,FALSE
1,33,2012-05-11,4959.16,FALSE
1,33,2012-05-18,4219.69,FALSE
1,33,2012-05-25,5733.73,FALSE
1,33,2012-06-01,4652.2,FALSE
1,33,2012-06-08,4990.8,FALSE
1,33,2012-06-15,4422.38,FALSE
1,33,2012-06-22,4045.11,FALSE
1,33,2012-06-29,4558.63,FALSE
1,33,2012-07-06,5286.22,FALSE
1,33,2012-07-13,4715.67,FALSE
1,33,2012-07-20,6264.38,FALSE
1,33,2012-07-27,7108.36,FALSE
1,33,2012-08-03,8406.93,FALSE
1,33,2012-08-10,9030.25,FALSE
1,33,2012-08-17,10682.47,FALSE
1,33,2012-08-24,13019.11,FALSE
1,33,2012-08-31,11799.65,FALSE
1,33,2012-09-07,5001.36,TRUE
1,33,2012-09-14,4449.08,FALSE
1,33,2012-09-21,4705.71,FALSE
1,33,2012-09-28,4390.19,FALSE
1,33,2012-10-05,6775.72,FALSE
1,33,2012-10-12,7617.49,FALSE
1,33,2012-10-19,5170.49,FALSE
1,33,2012-10-26,6313.48,FALSE
1,34,2010-02-05,14350.83,FALSE
1,34,2010-02-12,12852.83,TRUE
1,34,2010-02-19,13006.5,FALSE
1,34,2010-02-26,12005,FALSE
1,34,2010-03-05,12571.5,FALSE
1,34,2010-03-12,11709,FALSE
1,34,2010-03-19,13394,FALSE
1,34,2010-03-26,9637.83,FALSE
1,34,2010-04-02,10282.66,FALSE
1,34,2010-04-09,13863.66,FALSE
1,34,2010-04-16,13632.64,FALSE
1,34,2010-04-23,12504.5,FALSE
1,34,2010-04-30,10679.49,FALSE
1,34,2010-05-07,15135.17,FALSE
1,34,2010-05-14,13934.33,FALSE
1,34,2010-05-21,14001.84,FALSE
1,34,2010-05-28,13976.83,FALSE
1,34,2010-06-04,16317.32,FALSE
1,34,2010-06-11,14514.85,FALSE
1,34,2010-06-18,12869,FALSE
1,34,2010-06-25,13005,FALSE
1,34,2010-07-02,11627.5,FALSE
1,34,2010-07-09,11345.7,FALSE
1,34,2010-07-16,10174.33,FALSE
1,34,2010-07-23,8730.5,FALSE
1,34,2010-07-30,8386.5,FALSE
1,34,2010-08-06,9872.5,FALSE
1,34,2010-08-13,9529.5,FALSE
1,34,2010-08-20,10421.34,FALSE
1,34,2010-08-27,10532.33,FALSE
1,34,2010-09-03,8629.5,FALSE
1,34,2010-09-10,9250,TRUE
1,34,2010-09-17,9008.5,FALSE
1,34,2010-09-24,8404.83,FALSE
1,34,2010-10-01,8534.5,FALSE
1,34,2010-10-08,10845.93,FALSE
1,34,2010-10-15,8481.5,FALSE
1,34,2010-10-22,7574,FALSE
1,34,2010-10-29,9075.47,FALSE
1,34,2010-11-05,12338.25,FALSE
1,34,2010-11-12,11137.4,FALSE
1,34,2010-11-19,10469.5,FALSE
1,34,2010-11-26,17295.5,TRUE
1,34,2010-12-03,11624.3,FALSE
1,34,2010-12-10,12446.8,FALSE
1,34,2010-12-17,13940,FALSE
1,34,2010-12-24,17933,FALSE
1,34,2010-12-31,8890.3,TRUE
1,34,2011-01-07,8186.25,FALSE
1,34,2011-01-14,8056.5,FALSE
1,34,2011-01-21,7074.5,FALSE
1,34,2011-01-28,9065.41,FALSE
1,34,2011-02-04,11782.92,FALSE
1,34,2011-02-11,12543.6,TRUE
1,34,2011-02-18,13938.62,FALSE
1,34,2011-02-25,11607.13,FALSE
1,34,2011-03-04,11694.68,FALSE
1,34,2011-03-11,11072.38,FALSE
1,34,2011-03-18,11896.39,FALSE
1,34,2011-03-25,13373.58,FALSE
1,34,2011-04-01,9949.54,FALSE
1,34,2011-04-08,10312.07,FALSE
1,34,2011-04-15,10244.73,FALSE
1,34,2011-04-22,10357.32,FALSE
1,34,2011-04-29,9734.13,FALSE
1,34,2011-05-06,10790.42,FALSE
1,34,2011-05-13,13181.27,FALSE
1,34,2011-05-20,10320.09,FALSE
1,34,2011-05-27,10175.87,FALSE
1,34,2011-06-03,12748.99,FALSE
1,34,2011-06-10,12979.5,FALSE
1,34,2011-06-17,10034.64,FALSE
1,34,2011-06-24,9302.69,FALSE
1,34,2011-07-01,11695.86,FALSE
1,34,2011-07-08,13311.92,FALSE
1,34,2011-07-15,10335.62,FALSE
1,34,2011-07-22,8661.59,FALSE
1,34,2011-07-29,9384.05,FALSE
1,34,2011-08-05,13498.51,FALSE
1,34,2011-08-12,11185.39,FALSE
1,34,2011-08-19,11307,FALSE
1,34,2011-08-26,10365.03,FALSE
1,34,2011-09-02,8981.78,FALSE
1,34,2011-09-09,8581.38,TRUE
1,34,2011-09-16,7987.56,FALSE
1,34,2011-09-23,7504.05,FALSE
1,34,2011-09-30,7970.3,FALSE
1,34,2011-10-07,8010.18,FALSE
1,34,2011-10-14,8964.67,FALSE
1,34,2011-10-21,10716.87,FALSE
1,34,2011-10-28,10570.19,FALSE
1,34,2011-11-04,12121.54,FALSE
1,34,2011-11-11,11197.3,FALSE
1,34,2011-11-18,9773.47,FALSE
1,34,2011-11-25,14744.09,TRUE
1,34,2011-12-02,10172.39,FALSE
1,34,2011-12-09,15044.32,FALSE
1,34,2011-12-16,14714.73,FALSE
1,34,2011-12-23,16180.84,FALSE
1,34,2011-12-30,10554.13,TRUE
1,34,2012-01-06,9246,FALSE
1,34,2012-01-13,8198.59,FALSE
1,34,2012-01-20,8022.64,FALSE
1,34,2012-01-27,7885.38,FALSE
1,34,2012-02-03,10085.87,FALSE
1,34,2012-02-10,14950.38,TRUE
1,34,2012-02-17,13164.86,FALSE
1,34,2012-02-24,13189.95,FALSE
1,34,2012-03-02,15464.72,FALSE
1,34,2012-03-09,12781.11,FALSE
1,34,2012-03-16,14027.29,FALSE
1,34,2012-03-23,12282.21,FALSE
1,34,2012-03-30,15035.51,FALSE
1,34,2012-04-06,17006.02,FALSE
1,34,2012-04-13,16848.85,FALSE
1,34,2012-04-20,13070.17,FALSE
1,34,2012-04-27,14492.12,FALSE
1,34,2012-05-04,16632.06,FALSE
1,34,2012-05-11,14922.78,FALSE
1,34,2012-05-18,15712.57,FALSE
1,34,2012-05-25,14765.02,FALSE
1,34,2012-06-01,15369.77,FALSE
1,34,2012-06-08,15948.94,FALSE
1,34,2012-06-15,12181.66,FALSE
1,34,2012-06-22,12356.92,FALSE
1,34,2012-06-29,12800.16,FALSE
1,34,2012-07-06,14618.59,FALSE
1,34,2012-07-13,11081.34,FALSE
1,34,2012-07-20,11094.22,FALSE
1,34,2012-07-27,9971.74,FALSE
1,34,2012-08-03,11648.89,FALSE
1,34,2012-08-10,10609.61,FALSE
1,34,2012-08-17,10272.79,FALSE
1,34,2012-08-24,10288.31,FALSE
1,34,2012-08-31,10066.04,FALSE
1,34,2012-09-07,9601.08,TRUE
1,34,2012-09-14,8723.62,FALSE
1,34,2012-09-21,9670.5,FALSE
1,34,2012-09-28,8972.86,FALSE
1,34,2012-10-05,10523.41,FALSE
1,34,2012-10-12,11105.36,FALSE
1,34,2012-10-19,9544.78,FALSE
1,34,2012-10-26,9972,FALSE
1,35,2010-02-05,2770,FALSE
1,35,2010-02-12,2420,TRUE
1,35,2010-02-19,2176,FALSE
1,35,2010-02-26,2029.9,FALSE
1,35,2010-03-05,2752,FALSE
1,35,2010-03-12,2926,FALSE
1,35,2010-03-19,2861,FALSE
1,35,2010-03-26,1939,FALSE
1,35,2010-04-02,2275,FALSE
1,35,2010-04-09,3942,FALSE
1,35,2010-04-16,3204,FALSE
1,35,2010-04-23,3047,FALSE
1,35,2010-04-30,2454,FALSE
1,35,2010-05-07,3639,FALSE
1,35,2010-05-14,4173,FALSE
1,35,2010-05-21,2713,FALSE
1,35,2010-05-28,2932,FALSE
1,35,2010-06-04,3409,FALSE
1,35,2010-06-11,2798.5,FALSE
1,35,2010-06-18,2324,FALSE
1,35,2010-06-25,2873,FALSE
1,35,2010-07-02,2799.04,FALSE
1,35,2010-07-09,2788.5,FALSE
1,35,2010-07-16,2134,FALSE
1,35,2010-07-23,2742,FALSE
1,35,2010-07-30,1999,FALSE
1,35,2010-08-06,2639,FALSE
1,35,2010-08-13,2079,FALSE
1,35,2010-08-20,2449,FALSE
1,35,2010-08-27,2135,FALSE
1,35,2010-09-03,2273,FALSE
1,35,2010-09-10,1751,TRUE
1,35,2010-09-17,1842,FALSE
1,35,2010-09-24,2375,FALSE
1,35,2010-10-01,1816,FALSE
1,35,2010-10-08,3287,FALSE
1,35,2010-10-15,1874,FALSE
1,35,2010-10-22,2312,FALSE
1,35,2010-10-29,2483,FALSE
1,35,2010-11-05,3199,FALSE
1,35,2010-11-12,2229,FALSE
1,35,2010-11-19,2605,FALSE
1,35,2010-11-26,2870,TRUE
1,35,2010-12-03,3023,FALSE
1,35,2010-12-10,2735,FALSE
1,35,2010-12-17,3670,FALSE
1,35,2010-12-24,4279,FALSE
1,35,2010-12-31,1957.5,TRUE
1,35,2011-01-07,2029.75,FALSE
1,35,2011-01-14,1865,FALSE
1,35,2011-01-21,1828.57,FALSE
1,35,2011-01-28,1937,FALSE
1,35,2011-02-04,3111.97,FALSE
1,35,2011-02-11,3080.82,TRUE
1,35,2011-02-18,2901.88,FALSE
1,35,2011-02-25,2338.82,FALSE
1,35,2011-03-04,2709.82,FALSE
1,35,2011-03-11,2724.85,FALSE
1,35,2011-03-18,2936.44,FALSE
1,35,2011-03-25,3231.41,FALSE
1,35,2011-04-01,2610,FALSE
1,35,2011-04-08,2631.94,FALSE
1,35,2011-04-15,2859,FALSE
1,35,2011-04-22,3208.5,FALSE
1,35,2011-04-29,3631,FALSE
1,35,2011-05-06,3533.94,FALSE
1,35,2011-05-13,4090,FALSE
1,35,2011-05-20,2928.85,FALSE
1,35,2011-05-27,2780,FALSE
1,35,2011-06-03,2335.97,FALSE
1,35,2011-06-10,2970.4,FALSE
1,35,2011-06-17,2035.54,FALSE
1,35,2011-06-24,2143,FALSE
1,35,2011-07-01,2535.58,FALSE
1,35,2011-07-08,2552.52,FALSE
1,35,2011-07-15,2332.95,FALSE
1,35,2011-07-22,2523.99,FALSE
1,35,2011-07-29,1879.13,FALSE
1,35,2011-08-05,2590.31,FALSE
1,35,2011-08-12,1806.76,FALSE
1,35,2011-08-19,2666.68,FALSE
1,35,2011-08-26,2285.84,FALSE
1,35,2011-09-02,2081.31,FALSE
1,35,2011-09-09,2216.89,TRUE
1,35,2011-09-16,1771.64,FALSE
1,35,2011-09-23,2165.59,FALSE
1,35,2011-09-30,2210.41,FALSE
1,35,2011-10-07,1928.39,FALSE
1,35,2011-10-14,1953.39,FALSE
1,35,2011-10-21,2882.4,FALSE
1,35,2011-10-28,2179.03,FALSE
1,35,2011-11-04,2848.99,FALSE
1,35,2011-11-11,2576.34,FALSE
1,35,2011-11-18,2635.81,FALSE
1,35,2011-11-25,3126.99,TRUE
1,35,2011-12-02,2450.12,FALSE
1,35,2011-12-09,3023.41,FALSE
1,35,2011-12-16,3045.08,FALSE
1,35,2011-12-23,3532.72,FALSE
1,35,2011-12-30,2631.24,TRUE
1,35,2012-01-06,2013.82,FALSE
1,35,2012-01-13,2018.5,FALSE
1,35,2012-01-20,1852.48,FALSE
1,35,2012-01-27,1410.49,FALSE
1,35,2012-02-03,2571.73,FALSE
1,35,2012-02-10,3367.66,TRUE
1,35,2012-02-17,2394.51,FALSE
1,35,2012-02-24,2557.91,FALSE
1,35,2012-03-02,2801.79,FALSE
1,35,2012-03-09,2268.29,FALSE
1,35,2012-03-16,2934.74,FALSE
1,35,2012-03-23,2513.16,FALSE
1,35,2012-03-30,3174.24,FALSE
1,35,2012-04-06,3737.76,FALSE
1,35,2012-04-13,3320.38,FALSE
1,35,2012-04-20,2311.41,FALSE
1,35,2012-04-27,2578.97,FALSE
1,35,2012-05-04,2763.83,FALSE
1,35,2012-05-11,2768.22,FALSE
1,35,2012-05-18,2818.63,FALSE
1,35,2012-05-25,2473.47,FALSE
1,35,2012-06-01,3356.38,FALSE
1,35,2012-06-08,2727.51,FALSE
1,35,2012-06-15,2686.18,FALSE
1,35,2012-06-22,2293.32,FALSE
1,35,2012-06-29,2773.38,FALSE
1,35,2012-07-06,2531.92,FALSE
1,35,2012-07-13,1874.74,FALSE
1,35,2012-07-20,2044.01,FALSE
1,35,2012-07-27,2118.15,FALSE
1,35,2012-08-03,2138.88,FALSE
1,35,2012-08-10,2018.51,FALSE
1,35,2012-08-17,1842.08,FALSE
1,35,2012-08-24,1894.91,FALSE
1,35,2012-08-31,1623.92,FALSE
1,35,2012-09-07,1578.57,TRUE
1,35,2012-09-14,1547.07,FALSE
1,35,2012-09-21,1341.83,FALSE
1,35,2012-09-28,1773.32,FALSE
1,35,2012-10-05,1658.09,FALSE
1,35,2012-10-12,2228.94,FALSE
1,35,2012-10-19,1555.93,FALSE
1,35,2012-10-26,1459.47,FALSE
1,36,2010-02-05,120,FALSE
1,36,2010-02-12,432,TRUE
1,36,2010-02-19,595,FALSE
1,36,2010-02-26,506,FALSE
1,36,2010-03-05,648,FALSE
1,36,2010-03-12,891,FALSE
1,36,2010-03-19,937,FALSE
1,36,2010-03-26,703,FALSE
1,36,2010-04-02,886.5,FALSE
1,36,2010-04-09,807,FALSE
1,36,2010-04-16,1144.12,FALSE
1,36,2010-04-23,433.5,FALSE
1,36,2010-04-30,1107,FALSE
1,36,2010-05-07,1455.5,FALSE
1,36,2010-05-14,2272.5,FALSE
1,36,2010-05-21,2989.5,FALSE
1,36,2010-05-28,3995,FALSE
1,36,2010-06-04,5850,FALSE
1,36,2010-06-11,3033.5,FALSE
1,36,2010-06-18,2730.5,FALSE
1,36,2010-06-25,3015.5,FALSE
1,36,2010-07-02,2807,FALSE
1,36,2010-07-09,2487.5,FALSE
1,36,2010-07-16,1810.5,FALSE
1,36,2010-07-23,1585,FALSE
1,36,2010-07-30,1266.5,FALSE
1,36,2010-08-06,1596,FALSE
1,36,2010-08-13,1144,FALSE
1,36,2010-08-20,638.5,FALSE
1,36,2010-08-27,606.5,FALSE
1,36,2010-09-03,591,FALSE
1,36,2010-09-10,357,TRUE
1,36,2010-09-17,204,FALSE
1,36,2010-09-24,252,FALSE
1,36,2010-10-01,142,FALSE
1,36,2010-10-08,153,FALSE
1,36,2010-10-15,297,FALSE
1,36,2010-10-22,301,FALSE
1,36,2010-10-29,501,FALSE
1,36,2010-11-05,1375,FALSE
1,36,2010-11-12,1222,FALSE
1,36,2010-11-19,1712,FALSE
1,36,2010-11-26,2295,TRUE
1,36,2010-12-03,2188,FALSE
1,36,2010-12-10,2278,FALSE
1,36,2010-12-17,2802,FALSE
1,36,2010-12-24,3789,FALSE
1,36,2010-12-31,1026,TRUE
1,36,2011-01-07,786,FALSE
1,36,2011-01-14,1271,FALSE
1,36,2011-01-21,943,FALSE
1,36,2011-01-28,440,FALSE
1,36,2011-02-04,1860.5,FALSE
1,36,2011-02-11,503.5,TRUE
1,36,2011-02-18,64.5,FALSE
1,36,2011-02-25,80.5,FALSE
1,36,2011-03-04,412,FALSE
1,36,2011-03-11,695,FALSE
1,36,2011-03-18,1014,FALSE
1,36,2011-03-25,1444,FALSE
1,36,2011-04-01,891,FALSE
1,36,2011-04-08,797,FALSE
1,36,2011-04-15,1410,FALSE
1,36,2011-04-22,1146,FALSE
1,36,2011-04-29,976,FALSE
1,36,2011-05-06,1374,FALSE
1,36,2011-05-13,1699,FALSE
1,36,2011-05-20,1394,FALSE
1,36,2011-05-27,2964,FALSE
1,36,2011-06-03,5631,FALSE
1,36,2011-06-10,3411,FALSE
1,36,2011-06-17,3557,FALSE
1,36,2011-06-24,3426,FALSE
1,36,2011-07-01,3066,FALSE
1,36,2011-07-08,2611,FALSE
1,36,2011-07-15,964,FALSE
1,36,2011-07-22,1070,FALSE
1,36,2011-07-29,718,FALSE
1,36,2011-08-05,797,FALSE
1,36,2011-08-12,423,FALSE
1,36,2011-08-19,457.76,FALSE
1,36,2011-08-26,394.58,FALSE
1,36,2011-09-02,411.61,FALSE
1,36,2011-09-09,804.22,TRUE
1,36,2011-09-16,493.43,FALSE
1,36,2011-09-23,511.28,FALSE
1,36,2011-09-30,558.4,FALSE
1,36,2011-10-07,878.86,FALSE
1,36,2011-10-14,765.13,FALSE
1,36,2011-10-21,1010.86,FALSE
1,36,2011-10-28,1300.91,FALSE
1,36,2011-11-04,1840.28,FALSE
1,36,2011-11-11,1485.91,FALSE
1,36,2011-11-18,1078.92,FALSE
1,36,2011-11-25,1526.35,TRUE
1,36,2011-12-02,1710.05,FALSE
1,36,2011-12-09,3169.24,FALSE
1,36,2011-12-16,2523.53,FALSE
1,36,2011-12-23,4298.54,FALSE
1,36,2011-12-30,2656.78,TRUE
1,36,2012-01-06,949.95,FALSE
1,36,2012-01-13,792.1,FALSE
1,36,2012-01-20,586.49,FALSE
1,36,2012-01-27,507.34,FALSE
1,36,2012-02-03,1271.66,FALSE
1,36,2012-02-10,3024.82,TRUE
1,36,2012-02-17,2101.84,FALSE
1,36,2012-02-24,909.96,FALSE
1,36,2012-03-02,796.97,FALSE
1,36,2012-03-09,1106.03,FALSE
1,36,2012-03-16,1391,FALSE
1,36,2012-03-23,1369,FALSE
1,36,2012-03-30,2155,FALSE
1,36,2012-04-06,1769,FALSE
1,36,2012-04-13,1618,FALSE
1,36,2012-04-20,1123,FALSE
1,36,2012-04-27,1454,FALSE
1,36,2012-05-04,1946,FALSE
1,36,2012-05-11,1832,FALSE
1,36,2012-05-18,2390.24,FALSE
1,36,2012-05-25,4032,FALSE
1,36,2012-06-01,4401,FALSE
1,36,2012-06-08,2417,FALSE
1,36,2012-06-15,2697,FALSE
1,36,2012-06-22,2512,FALSE
1,36,2012-06-29,2978,FALSE
1,36,2012-07-06,4022,FALSE
1,36,2012-07-13,1129,FALSE
1,36,2012-07-20,1617.03,FALSE
1,36,2012-07-27,1210,FALSE
1,36,2012-08-03,1361,FALSE
1,36,2012-08-10,881,FALSE
1,36,2012-08-17,444,FALSE
1,36,2012-08-24,384.92,FALSE
1,36,2012-08-31,431.96,FALSE
1,36,2012-09-07,476.74,TRUE
1,36,2012-09-14,310.55,FALSE
1,36,2012-09-21,408.03,FALSE
1,36,2012-09-28,277.37,FALSE
1,36,2012-10-05,1040.66,FALSE
1,36,2012-10-12,1584.1,FALSE
1,36,2012-10-19,536.75,FALSE
1,36,2012-10-26,1156.34,FALSE
1,37,2010-02-05,3438.16,FALSE
1,37,2010-02-12,3450.68,TRUE
1,37,2010-02-19,3203.31,FALSE
1,37,2010-02-26,2474.99,FALSE
1,37,2010-03-05,3647.82,FALSE
1,37,2010-03-12,3053.13,FALSE
1,37,2010-03-19,2915.9,FALSE
1,37,2010-03-26,2440.16,FALSE
1,37,2010-04-02,2973.38,FALSE
1,37,2010-04-09,2573.42,FALSE
1,37,2010-04-16,2800.67,FALSE
1,37,2010-04-23,2783.93,FALSE
1,37,2010-04-30,3083.11,FALSE
1,37,2010-05-07,3529.85,FALSE
1,37,2010-05-14,2630.47,FALSE
1,37,2010-05-21,2362.36,FALSE
1,37,2010-05-28,2625.06,FALSE
1,37,2010-06-04,3145.77,FALSE
1,37,2010-06-11,2997.24,FALSE
1,37,2010-06-18,2996.71,FALSE
1,37,2010-06-25,3228.87,FALSE
1,37,2010-07-02,2939,FALSE
1,37,2010-07-09,3338.15,FALSE
1,37,2010-07-16,3032.21,FALSE
1,37,2010-07-23,2764.12,FALSE
1,37,2010-07-30,2819.48,FALSE
1,37,2010-08-06,2846.27,FALSE
1,37,2010-08-13,2750.34,FALSE
1,37,2010-08-20,3231.25,FALSE
1,37,2010-08-27,2805.49,FALSE
1,37,2010-09-03,3198.28,FALSE
1,37,2010-09-10,2939.98,TRUE
1,37,2010-09-17,2549.96,FALSE
1,37,2010-09-24,2828.76,FALSE
1,37,2010-10-01,3030.43,FALSE
1,37,2010-10-08,3204.58,FALSE
1,37,2010-10-15,3217.8,FALSE
1,37,2010-10-22,2696.82,FALSE
1,37,2010-10-29,2388.91,FALSE
1,37,2010-11-05,2871.57,FALSE
1,37,2010-11-12,2488.36,FALSE
1,37,2010-11-19,2543.8,FALSE
1,37,2010-11-26,2827.25,TRUE
1,37,2010-12-03,2475.6,FALSE
1,37,2010-12-10,2334.49,FALSE
1,37,2010-12-17,2430.16,FALSE
1,37,2010-12-24,2481.19,FALSE
1,37,2010-12-31,2681.71,TRUE
1,37,2011-01-07,2279.17,FALSE
1,37,2011-01-14,1981.42,FALSE
1,37,2011-01-21,2346.57,FALSE
1,37,2011-01-28,2528.97,FALSE
1,37,2011-02-04,3784.39,FALSE
1,37,2011-02-11,3672.78,TRUE
1,37,2011-02-18,3816.82,FALSE
1,37,2011-02-25,2885.47,FALSE
1,37,2011-03-04,3395.85,FALSE
1,37,2011-03-11,3551.22,FALSE
1,37,2011-03-18,2868.66,FALSE
1,37,2011-03-25,2983.5,FALSE
1,37,2011-04-01,3223.55,FALSE
1,37,2011-04-08,3028.07,FALSE
1,37,2011-04-15,2489.79,FALSE
1,37,2011-04-22,3280.15,FALSE
1,37,2011-04-29,2160.41,FALSE
1,37,2011-05-06,2704.03,FALSE
1,37,2011-05-13,2833.49,FALSE
1,37,2011-05-20,2240.75,FALSE
1,37,2011-05-27,2641.72,FALSE
1,37,2011-06-03,2629.65,FALSE
1,37,2011-06-10,2503.32,FALSE
1,37,2011-06-17,2873.58,FALSE
1,37,2011-06-24,2622.22,FALSE
1,37,2011-07-01,2528.27,FALSE
1,37,2011-07-08,2633.47,FALSE
1,37,2011-07-15,2329.61,FALSE
1,37,2011-07-22,2782.32,FALSE
1,37,2011-07-29,2856.77,FALSE
1,37,2011-08-05,2672.04,FALSE
1,37,2011-08-12,2620.3,FALSE
1,37,2011-08-19,2622.13,FALSE
1,37,2011-08-26,2592.32,FALSE
1,37,2011-09-02,2992.63,FALSE
1,37,2011-09-09,3015.32,TRUE
1,37,2011-09-16,3149.23,FALSE
1,37,2011-09-23,2631.41,FALSE
1,37,2011-09-30,2662.92,FALSE
1,37,2011-10-07,2935.5,FALSE
1,37,2011-10-14,2522.86,FALSE
1,37,2011-10-21,2735.71,FALSE
1,37,2011-10-28,2668.4,FALSE
1,37,2011-11-04,2751.27,FALSE
1,37,2011-11-11,3157.52,FALSE
1,37,2011-11-18,2600.89,FALSE
1,37,2011-11-25,2786.48,TRUE
1,37,2011-12-02,2496.33,FALSE
1,37,2011-12-09,2695.24,FALSE
1,37,2011-12-16,2401,FALSE
1,37,2011-12-23,2348.56,FALSE
1,37,2011-12-30,2203.49,TRUE
1,37,2012-01-06,2963.19,FALSE
1,37,2012-01-13,2572.41,FALSE
1,37,2012-01-20,2278.6,FALSE
1,37,2012-01-27,1943.14,FALSE
1,37,2012-02-03,3009.44,FALSE
1,37,2012-02-10,3522.35,TRUE
1,37,2012-02-17,3542.89,FALSE
1,37,2012-02-24,2952.33,FALSE
1,37,2012-03-02,2957.55,FALSE
1,37,2012-03-09,3202.72,FALSE
1,37,2012-03-16,2299.48,FALSE
1,37,2012-03-23,2498.19,FALSE
1,37,2012-03-30,2912.11,FALSE
1,37,2012-04-06,2572.86,FALSE
1,37,2012-04-13,2361.49,FALSE
1,37,2012-04-20,2468.8,FALSE
1,37,2012-04-27,2354.89,FALSE
1,37,2012-05-04,2703.35,FALSE
1,37,2012-05-11,2615.06,FALSE
1,37,2012-05-18,2562.37,FALSE
1,37,2012-05-25,2381.48,FALSE
1,37,2012-06-01,3252.9,FALSE
1,37,2012-06-08,3071.48,FALSE
1,37,2012-06-15,3145.74,FALSE
1,37,2012-06-22,3103.98,FALSE
1,37,2012-06-29,2815.37,FALSE
1,37,2012-07-06,3302.98,FALSE
1,37,2012-07-13,3129.13,FALSE
1,37,2012-07-20,2596.68,FALSE
1,37,2012-07-27,2893.65,FALSE
1,37,2012-08-03,3312.16,FALSE
1,37,2012-08-10,2821.2,FALSE
1,37,2012-08-17,2772.76,FALSE
1,37,2012-08-24,2257.56,FALSE
1,37,2012-08-31,2401.44,FALSE
1,37,2012-09-07,2992.74,TRUE
1,37,2012-09-14,2854.51,FALSE
1,37,2012-09-21,2776.22,FALSE
1,37,2012-09-28,2507.6,FALSE
1,37,2012-10-05,2466.9,FALSE
1,37,2012-10-12,2482.7,FALSE
1,37,2012-10-19,2483.49,FALSE
1,37,2012-10-26,2566.42,FALSE
1,38,2010-02-05,115564.35,FALSE
1,38,2010-02-12,94136.35,TRUE
1,38,2010-02-19,98672.59,FALSE
1,38,2010-02-26,92755.59,FALSE
1,38,2010-03-05,108282.86,FALSE
1,38,2010-03-12,98175.35,FALSE
1,38,2010-03-19,71165.72,FALSE
1,38,2010-03-26,95855.41,FALSE
1,38,2010-04-02,101566.87,FALSE
1,38,2010-04-09,98689.46,FALSE
1,38,2010-04-16,77602,FALSE
1,38,2010-04-23,87205.88,FALSE
1,38,2010-04-30,127811.89,FALSE
1,38,2010-05-07,107634.21,FALSE
1,38,2010-05-14,91179.51,FALSE
1,38,2010-05-21,80273.34,FALSE
1,38,2010-05-28,87937,FALSE
1,38,2010-06-04,96137.67,FALSE
1,38,2010-06-11,105539.53,FALSE
1,38,2010-06-18,86860.94,FALSE
1,38,2010-06-25,79026.15,FALSE
1,38,2010-07-02,100958.25,FALSE
1,38,2010-07-09,87346.14,FALSE
1,38,2010-07-16,80431.55,FALSE
1,38,2010-07-23,66892.44,FALSE
1,38,2010-07-30,76542.81,FALSE
1,38,2010-08-06,93809.75,FALSE
1,38,2010-08-13,78915.6,FALSE
1,38,2010-08-20,70299.21,FALSE
1,38,2010-08-27,77852.74,FALSE
1,38,2010-09-03,90990.93,FALSE
1,38,2010-09-10,78481.32,TRUE
1,38,2010-09-17,76162.38,FALSE
1,38,2010-09-24,87720.98,FALSE
1,38,2010-10-01,112126.81,FALSE
1,38,2010-10-08,73963.61,FALSE
1,38,2010-10-15,73027.2,FALSE
1,38,2010-10-22,71814.32,FALSE
1,38,2010-10-29,70733.35,FALSE
1,38,2010-11-05,77547.67,FALSE
1,38,2010-11-12,82395.79,FALSE
1,38,2010-11-19,73121.25,FALSE
1,38,2010-11-26,55973.77,TRUE
1,38,2010-12-03,87338.34,FALSE
1,38,2010-12-10,69386.52,FALSE
1,38,2010-12-17,81069.74,FALSE
1,38,2010-12-24,57718.48,FALSE
1,38,2010-12-31,67182.76,TRUE
1,38,2011-01-07,85242.8,FALSE
1,38,2011-01-14,80921.16,FALSE
1,38,2011-01-21,79827.55,FALSE
1,38,2011-01-28,71672.01,FALSE
1,38,2011-02-04,86132.01,FALSE
1,38,2011-02-11,70151.05,TRUE
1,38,2011-02-18,75224.27,FALSE
1,38,2011-02-25,66624.1,FALSE
1,38,2011-03-04,89649.84,FALSE
1,38,2011-03-11,65990.45,FALSE
1,38,2011-03-18,69452.49,FALSE
1,38,2011-03-25,69677.06,FALSE
1,38,2011-04-01,74614.02,FALSE
1,38,2011-04-08,84294.6,FALSE
1,38,2011-04-15,76028.75,FALSE
1,38,2011-04-22,66718.84,FALSE
1,38,2011-04-29,82034.82,FALSE
1,38,2011-05-06,87761.73,FALSE
